TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AccountHolderName,Gender,DOB,Account_Opening_Date,Age,TransactionCount,Status,MerchantType
TX001132,AC00164,421.25,2010-01-01,Debit,"Yavatmal, Maharashtra",D000422,156.134.123.253,Online,25,Farmer,66,1,7174.69,2024-11-04 08:07:46,Shram,Male,1954-09-26,2009-07-15,70,,,Crop/Seed seller
TX001799,AC00164,683.75,2011-01-01,Debit,"Wardha , Maharashtra",D000312,190.92.63.219,Branch,32,Labour,106,1,6333.72,2024-11-04 08:07:48,Mokshi,Female,1963-01-12,2009-03-05,62,,,Migration Help
TX000742,AC00164,388.65,2012-01-01,Debit,"Hingoli , Maharashtra",D000284,40.244.94.218,ATM,76,Retired,43,1,7896.85,2024-11-04 08:08:15,Adveer,Male,1993-07-22,2009-11-04,31,,,Kirana
TX002142,AC00164,738.68,2012-12-31,Debit,"Parbhani , Maharashtra",D000369,197.23.128.119,Online,50,Farmer,124,1,14352.33,2024-11-04 08:11:40,Viangi,Female,1948-11-11,2009-05-03,76,,,Crop/Seed seller
TX000316,AC00164,711.3,2013-12-31,Debit,"Wardha , Maharashtra",D000581,109.42.41.157,Branch,21,Farmer,51,1,955.4,2024-11-04 08:09:32,Memita,Female,2004-08-06,2009-10-04,20,,,Crop/Seed seller
TX001033,AC00164,95.75,2014-12-31,Debit,"Hingoli , Maharashtra",D000040,190.92.63.219,Branch,31,Farmer,169,1,337.62,2024-11-04 08:07:32,Menita,Female,1973-11-18,2009-04-13,51,,,Crop/Seed seller
TX000763,AC00165,820.62,2010-01-01,Credit,"Wardha , Maharashtra",D000622,47.82.77.181,Branch,61,Retired,158,1,6024.8,2024-11-04 08:07:28,Vikshi,Female,1978-02-10,2009-01-06,47,,,Kirana
TX001945,AC00165,135.27,2011-01-01,Debit,"Parbhani , Maharashtra",D000526,166.79.195.157,ATM,48,Labour,131,1,9410.51,2024-11-04 08:09:32,Bapriya,Female,1965-10-14,2009-08-23,59,,,Migration Help
TX002395,AC00165,33.03,2012-01-01,Debit,"Melghat , Maharashtra",D000376,109.42.41.157,Branch,21,Farmer,28,1,935.88,2024-11-04 08:09:57,Moshree,Female,1964-08-16,2009-05-10,60,,,Crop/Seed seller
TX000360,AC00165,626.9,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000686,59.12.96.11,ATM,23,Labour,146,1,587.11,2024-11-04 08:11:30,Adan,Male,1984-03-02,2009-09-22,41,,,Migration Help
TX002032,AC00165,42.26,2013-12-31,Debit,"Yavatmal, Maharashtra",D000214,59.132.247.252,ATM,44,Farmer,171,1,268.77,2024-11-04 08:09:35,Mapal,Male,1964-04-05,2009-08-05,61,,,Crop/Seed seller
TX001614,AC00165,103.08,2014-12-31,Debit,"Buldhana , Maharashtra",D000687,147.114.91.132,Online,60,Farmer,109,1,12002.16,2024-11-04 08:10:18,Shnath,Male,2007-07-20,2009-03-21,17,,,Crop/Seed seller
TX001897,AC00168,77.83,2010-01-01,Credit,"Washim , Maharashtra",D000319,34.86.220.205,Branch,49,Labour,146,1,2471.53,2024-11-04 08:10:31,Shjit,Male,1980-03-06,2009-09-11,45,,,Migration Help
TX000838,AC00169,39.21,2010-01-01,Debit,"Wardha , Maharashtra",D000059,105.87.212.115,ATM,66,Retired,245,4,9385.57,2024-11-04 08:11:52,Dimita,Female,1989-03-07,2009-01-28,36,,,Kirana
TX001877,AC00169,136.48,2011-01-01,Debit,"Wardha , Maharashtra",D000119,100.137.90.188,Online,52,Farmer,138,4,4618.53,2024-11-04 08:09:36,Vivani,Female,1985-08-11,2009-07-04,39,,,Crop/Seed seller
TX000105,AC00170,129.94,2010-01-01,Debit,"Yavatmal, Maharashtra",D000647,111.226.226.202,ATM,32,Labour,235,1,7954.92,2024-11-04 08:06:35,Baesha,Female,1946-04-10,2009-07-12,79,,,Migration Help
TX000587,AC00170,80.43,2011-01-01,Debit,"Yavatmal, Maharashtra",D000483,157.47.114.20,Branch,59,Labour,157,1,5987.67,2024-11-04 08:08:18,Saram,Male,1981-04-28,2009-08-06,44,,,Migration Help
TX000967,AC00170,9.1,2012-01-01,Credit,"Parbhani , Maharashtra",D000158,53.131.194.183,Online,52,Farmer,63,1,2791.45,2024-11-04 08:09:56,Lakshi,Female,2005-12-20,2009-05-12,19,,,Crop/Seed seller
TX000619,AC00170,171.11,2012-12-31,Debit,"Nandurbar , Maharashtra",D000172,55.154.161.250,ATM,57,Labour,171,1,6324.09,2024-11-04 08:08:40,Adjit,Male,1947-03-19,2009-01-08,78,,,Migration Help
TX000641,AC00170,41.51,2013-12-31,Debit,"Gadchiroli , Maharashtra",D000688,16.51.235.240,Online,28,Farmer,48,1,609.6,2024-11-04 08:11:54,Rajit,Male,1955-07-05,2009-02-08,70,,,Crop/Seed seller
TX002455,AC00170,106.99,2014-12-31,Debit,"Washim , Maharashtra",D000092,193.190.29.63,Branch,38,Farmer,152,1,5771.4,2024-11-04 08:10:43,Anangi,Female,1984-09-07,2009-01-31,40,,,Crop/Seed seller
TX001214,AC00170,1192.2,2015-12-31,Credit,"Washim , Maharashtra",D000174,40.10.25.102,Branch,60,Labour,103,5,7816.41,2024-11-04 08:09:14,Ralata,Female,1967-08-21,2009-10-07,57,,,Migration Help
TX000270,AC00171,97.98,2010-01-01,Debit,"Wardha , Maharashtra",D000470,211.42.9.0,Branch,72,Retired,18,1,7460.33,2024-11-04 08:08:43,Dipriya,Female,1988-12-16,2009-11-22,36,,,Kirana
TX001659,AC00171,165.55,2011-01-01,Debit,"Yavatmal, Maharashtra",D000639,116.44.12.250,Branch,28,Labour,115,1,761.78,2024-11-04 08:08:55,Rakshi,Female,1946-06-04,2009-06-26,79,,,Migration Help
TX000915,AC00171,577.73,2012-01-01,Debit,"Yavatmal, Maharashtra",D000527,93.146.251.20,ATM,37,Labour,63,1,14977.99,2024-11-04 08:06:37,Mopriya,Female,1971-06-14,2009-01-31,54,,,Migration Help
TX000342,AC00171,26.06,2012-12-31,Debit,"Parbhani , Maharashtra",D000689,140.212.253.222,ATM,65,Retired,283,1,12893.63,2024-11-04 08:12:00,Meangi,Female,1989-03-08,2009-07-26,36,,,Kirana
TX001411,AC00171,22.61,2013-12-31,Debit,"Hingoli , Maharashtra",D000255,76.136.92.235,Online,19,Farmer,145,1,1111.67,2024-11-04 08:06:47,Dejit,Male,1940-01-15,2009-03-02,85,,,Crop/Seed seller
TX002029,AC00172,431.31,2010-01-01,Credit,"Melghat , Maharashtra",D000363,223.189.165.37,Online,23,Farmer,99,1,342.73,2024-11-04 08:09:29,Rodeep,Male,1982-10-06,2009-01-31,42,,,Crop/Seed seller
TX002485,AC00172,421.56,2011-01-01,Debit,"Wardha , Maharashtra",D000056,86.220.59.252,Online,53,Farmer,144,1,8037.87,2024-11-04 08:10:58,Deveer,Male,1991-07-18,2009-06-16,33,,,Crop/Seed seller
TX001549,AC00172,870.3,2012-01-01,Debit,"Wardha , Maharashtra",D000200,143.212.47.226,ATM,51,Farmer,229,1,3688.98,2024-11-04 08:08:54,Suangi,Female,1973-06-05,2009-10-12,52,,,Crop/Seed seller
TX002039,AC00172,38.15,2012-12-31,Credit,"Hingoli , Maharashtra",D000682,110.235.207.187,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,Maan,Male,1957-01-19,2009-07-18,68,,,Kirana
TX001591,AC00172,1143.67,2013-12-31,Debit,"Hingoli , Maharashtra",D000056,184.4.253.143,Online,66,Retired,111,1,7677.76,2024-11-04 08:10:41,Banita,Female,1953-01-21,2009-11-01,72,,,Kirana
TX001017,AC00174,213.55,2010-01-01,Debit,"Washim , Maharashtra",D000680,161.25.82.11,ATM,63,Retired,15,1,5238.37,2024-11-04 08:07:06,Ravani,Female,1995-09-13,2009-07-21,29,,,Kirana
TX000962,AC00174,353.59,2011-01-01,Credit,"Dhule , Maharashtra",D000311,198.24.183.157,Branch,52,Labour,109,5,1822.34,2024-11-04 08:10:53,Laram,Male,1973-09-05,2009-05-05,51,,,Migration Help
TX000156,AC00174,83.02,2012-01-01,Credit,"Hingoli , Maharashtra",D000226,34.92.221.183,Online,36,Labour,171,1,9009.56,2024-11-04 08:11:01,Sanath,Male,1987-09-18,2009-04-20,37,,,Migration Help
TX001470,AC00174,50.52,2012-12-31,Debit,"Dhule , Maharashtra",D000377,151.247.130.190,Online,20,Labour,140,1,1121.19,2024-11-04 08:09:12,Monita,Female,1995-09-10,2009-01-09,29,,,Migration Help
TX000645,AC00176,159.32,2010-01-01,Debit,"Parbhani , Maharashtra",D000446,37.227.215.145,Branch,18,Farmer,100,1,304.44,2024-11-04 08:10:32,Anangi,Female,1974-05-13,2009-10-18,51,,,Crop/Seed seller
TX002378,AC00176,13.02,2011-01-01,Debit,"Wardha , Maharashtra",D000387,121.67.144.20,Branch,51,Labour,42,1,6076.45,2024-11-04 08:11:43,Rakshi,Female,1987-10-12,2009-01-29,37,,,Migration Help
TX001550,AC00176,458.94,2012-01-01,Debit,"Washim , Maharashtra",D000074,151.247.130.190,Branch,52,Labour,180,1,5619.95,2024-11-04 08:08:35,Adpal,Male,1995-06-09,2009-06-10,30,,,Migration Help
TX002407,AC00176,74.72,2012-12-31,Debit,"Dhule , Maharashtra",D000272,77.21.150.75,Online,26,Labour,132,1,165.75,2024-11-04 08:10:19,Dekar,Male,2004-03-16,2009-02-11,21,,,Migration Help
TX000128,AC00176,841.28,2013-12-31,Debit,"Wardha , Maharashtra",D000276,101.223.82.253,Online,26,Labour,80,1,1103.64,2024-11-04 08:09:58,Shnath,Male,2007-09-05,2009-11-28,17,,,Migration Help
TX001266,AC00176,595.91,2014-12-31,Credit,"Nandurbar , Maharashtra",D000063,200.136.146.93,ATM,19,Farmer,162,1,1673.76,2024-11-04 08:10:21,Baesha,Female,1959-08-03,2009-09-27,65,,,Crop/Seed seller
TX000889,AC00176,1.21,2015-12-31,Debit,"Wardha , Maharashtra",D000369,96.115.67.230,Branch,55,Farmer,196,1,7542.74,2024-11-04 08:11:34,Dean,Male,1984-03-02,2009-09-27,41,,,Crop/Seed seller
TX000987,AC00176,213.28,2016-12-30,Debit,"Melghat , Maharashtra",D000034,156.134.123.253,Branch,51,Labour,94,1,4835.91,2024-11-04 08:11:27,Ramita,Female,2004-09-24,2009-11-20,20,,,Migration Help
TX002394,AC00177,138.54,2010-01-01,Credit,"Buldhana , Maharashtra",D000022,195.237.152.198,Branch,60,Labour,93,1,8274.77,2024-11-04 08:09:05,Momita,Female,1963-04-07,2009-09-08,62,,,Migration Help
TX002278,AC00177,311.28,2011-01-01,Debit,"Nandurbar , Maharashtra",D000515,188.205.152.176,Branch,49,Farmer,198,1,135.96,2024-11-04 08:09:13,Bamita,Female,1954-11-14,2009-10-06,70,,,Crop/Seed seller
TX000289,AC00177,242.62,2012-01-01,Credit,"Wardha , Maharashtra",D000332,138.87.180.254,Online,22,Farmer,234,1,483.02,2024-11-04 08:07:09,Baika,Female,1962-02-16,2009-02-10,63,,,Crop/Seed seller
TX000466,AC00177,623.9,2012-12-31,Debit,"Hingoli , Maharashtra",D000162,206.84.69.39,ATM,27,Labour,249,1,711.47,2024-11-04 08:10:15,Raesha,Female,1943-07-16,2009-06-26,82,,,Migration Help
TX000409,AC00177,230.61,2013-12-31,Debit,"Wardha , Maharashtra",D000083,97.4.209.133,Branch,80,Retired,204,1,2561.42,2024-11-04 08:09:46,Mopriya,Female,1943-11-19,2009-01-27,81,,,Kirana
TX000136,AC00177,16.16,2014-12-31,Debit,"Dhule , Maharashtra",D000465,161.177.41.214,ATM,50,Labour,124,1,14401.17,2024-11-04 08:11:59,Anpriya,Female,1983-07-26,2009-11-11,41,,,Migration Help
TX000237,AC00177,736.73,2015-12-31,Debit,"Wardha , Maharashtra",D000167,107.247.202.71,Branch,48,Farmer,10,1,3313.07,2024-11-04 08:10:54,Diesha,Female,1966-11-09,2009-01-02,58,,,Crop/Seed seller
TX000371,AC00177,218.59,2016-12-30,Credit,"Washim , Maharashtra",D000004,72.192.101.196,Branch,40,Farmer,123,1,6699.23,2024-11-04 08:07:12,Suesha,Female,1945-02-17,2009-09-19,80,,,Crop/Seed seller
TX002013,AC00177,434.67,2017-12-30,Credit,"Washim , Maharashtra",D000107,13.149.61.4,Online,27,Farmer,124,1,1298.13,2024-11-04 08:10:09,Lamita,Female,1991-02-14,2009-09-12,34,,,Crop/Seed seller
TX000267,AC00178,66.9,2010-01-01,Credit,"Nandurbar , Maharashtra",D000221,138.210.196.19,Online,79,Retired,129,4,5238.71,2024-11-04 08:10:39,Rodeep,Male,1984-10-22,2009-10-05,40,,,Kirana
TX000100,AC00178,115.02,2011-01-01,Debit,"Parbhani , Maharashtra",D000528,134.222.122.238,Branch,37,Labour,175,1,7643.66,2024-11-04 08:08:38,Lavani,Female,1949-11-19,2009-03-12,75,,,Migration Help
TX001496,AC00178,446.1,2012-01-01,Debit,"Dhule , Maharashtra",D000444,78.69.172.205,ATM,25,Labour,243,1,1008.44,2024-11-04 08:08:30,Lanita,Female,1984-06-06,2009-03-05,41,,,Migration Help
TX001194,AC00178,138.82,2012-12-31,Debit,"Washim , Maharashtra",D000493,83.207.115.164,Online,77,Retired,53,1,3100.22,2024-11-04 08:11:48,Saraj,Male,1963-01-21,2009-03-14,62,,,Kirana
TX001482,AC00178,112.27,2013-12-31,Debit,"Melghat , Maharashtra",D000690,199.6.127.153,Branch,58,Farmer,102,1,7369.89,2024-11-04 08:11:23,Lamita,Female,1953-06-25,2009-05-19,72,,,Crop/Seed seller
TX001425,AC00179,360.02,2010-01-01,Debit,"Wardha , Maharashtra",D000072,49.31.186.82,Online,68,Retired,68,1,6400.59,2024-11-04 08:08:53,Adnath,Male,1965-06-01,2009-10-17,60,,,Kirana
TX002068,AC00179,994.63,2011-01-01,Debit,"Parbhani , Maharashtra",D000345,147.119.62.178,Online,61,Retired,158,1,13538.14,2024-11-04 08:09:25,Suesha,Female,1960-05-20,2009-11-11,65,,,Kirana
TX002484,AC00179,204.63,2012-01-01,Debit,"Wardha , Maharashtra",D000699,147.227.81.224,Online,52,Labour,92,1,9199.52,2024-11-04 08:09:54,Diika,Female,1952-11-07,2009-07-30,72,,,Migration Help
TX000913,AC00179,213.4,2012-12-31,Credit,"Dhule , Maharashtra",D000203,198.73.211.114,Branch,73,Retired,100,1,2012.24,2024-11-04 08:09:27,Saram,Male,1999-06-05,2009-02-02,26,,,Kirana
TX001439,AC00179,1831.02,2013-12-31,Credit,"Melghat , Maharashtra",D000246,141.121.30.32,Online,62,Retired,83,1,11498.01,2024-11-04 08:10:52,Deram,Male,1954-06-16,2009-03-11,71,,,Kirana
TX001804,AC00179,216.03,2014-12-31,Debit,"Gadchiroli , Maharashtra",D000160,90.111.245.138,ATM,42,Farmer,300,1,10462.77,2024-11-04 08:09:44,Ronath,Male,2003-03-03,2009-05-12,22,,,Crop/Seed seller
TX002052,AC00181,261.77,2010-01-01,Debit,"Dhule , Maharashtra",D000026,82.75.200.117,Online,28,Labour,46,1,824.71,2024-11-04 08:11:48,Raesha,Female,1955-08-19,2009-09-10,69,,,Migration Help
TX001889,AC00181,22.15,2011-01-01,Debit,"Dhule , Maharashtra",D000452,83.182.211.68,Branch,44,Farmer,73,1,7451.83,2024-11-04 08:11:03,Anesha,Female,1992-06-23,2009-11-09,33,,,Crop/Seed seller
TX000207,AC00181,800.55,2012-01-01,Debit,"Hingoli , Maharashtra",D000657,8.244.162.185,ATM,31,Labour,108,1,9660.22,2024-11-04 08:06:49,Saveer,Male,1990-04-27,2009-08-28,35,,,Migration Help
TX001772,AC00181,40.9,2012-12-31,Debit,"Washim , Maharashtra",D000536,5.74.9.122,ATM,55,Labour,37,1,1514.34,2024-11-04 08:11:02,Vikshi,Female,1960-03-14,2009-09-05,65,,,Migration Help
TX000737,AC00181,321.93,2013-12-31,Debit,"Buldhana , Maharashtra",D000083,45.241.13.208,ATM,45,Farmer,12,1,4392.73,2024-11-04 08:07:51,Kaangi,Female,1967-09-26,2009-05-09,57,,,Crop/Seed seller
TX000942,AC00182,617.66,2010-01-01,Debit,"Nandurbar , Maharashtra",D000116,100.4.40.132,ATM,41,Labour,40,1,5906.58,2024-11-04 08:10:17,Adjit,Male,1957-02-08,2009-11-27,68,,,Migration Help
TX000166,AC00182,231.91,2011-01-01,Debit,"Parbhani , Maharashtra",D000371,161.71.2.223,ATM,34,Labour,165,1,112.76,2024-11-04 08:12:15,Mekshi,Female,1972-01-24,2009-01-31,53,,,Migration Help
TX002496,AC00182,271.22,2012-01-01,Credit,"Buldhana , Maharashtra",D000052,4.105.134.118,ATM,45,Farmer,87,1,6863.02,2024-11-04 08:06:52,Meangi,Female,1960-09-23,2009-05-12,64,,,Crop/Seed seller
TX000429,AC00182,677.29,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000016,49.172.82.247,Online,27,Labour,287,1,627.79,2024-11-04 08:07:16,Ranath,Male,1975-08-01,2009-09-19,49,,,Migration Help
TX000678,AC00182,375.17,2013-12-31,Debit,"Nandurbar , Maharashtra",D000226,112.196.12.19,ATM,51,Farmer,66,2,5495.3,2024-11-04 08:11:26,Ranita,Female,1998-10-26,2009-01-06,26,,,Crop/Seed seller
TX000660,AC00182,67.57,2014-12-31,Debit,"Hingoli , Maharashtra",D000498,165.35.58.173,Branch,37,Labour,107,1,2766.12,2024-11-04 08:11:15,Lavani,Female,1981-06-12,2009-06-20,44,,,Migration Help
TX000871,AC00182,870.05,2015-12-31,Debit,"Melghat , Maharashtra",D000098,80.90.35.146,ATM,29,Farmer,39,1,905.25,2024-11-04 08:11:02,Rokar,Male,1942-10-06,2009-01-06,82,,,Crop/Seed seller
TX000465,AC00182,442.74,2016-12-30,Debit,"Dhule , Maharashtra",D000563,141.241.241.128,Branch,23,Labour,136,1,1790.27,2024-11-04 08:09:45,Kaesha,Female,1954-05-06,2009-02-21,71,,,Migration Help
TX000621,AC00183,420.76,2010-01-01,Debit,"Nandurbar , Maharashtra",D000329,76.0.164.168,Branch,51,Farmer,76,1,6581.55,2024-11-04 08:08:38,Monath,Male,1975-02-23,2009-10-05,50,,,Crop/Seed seller
TX002280,AC00183,307.75,2011-01-01,Debit,"Hingoli , Maharashtra",D000612,39.129.125.110,Branch,64,Retired,63,1,1061.58,2024-11-04 08:10:03,Melata,Female,1944-04-15,2009-01-20,81,,,Kirana
TX002389,AC00183,155.56,2012-01-01,Credit,"Parbhani , Maharashtra",D000033,53.218.177.171,Branch,19,Labour,64,1,129.79,2024-11-04 08:07:46,Sunita,Female,1958-11-09,2009-05-03,66,,,Migration Help
TX000539,AC00183,59.44,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000479,64.15.0.66,Online,35,Labour,176,1,5472.03,2024-11-04 08:06:34,Kamita,Female,1984-11-21,2009-05-28,40,,,Migration Help
TX001781,AC00183,637.34,2013-12-31,Debit,"Parbhani , Maharashtra",D000304,150.83.4.238,ATM,51,Farmer,278,1,5183.5,2024-11-04 08:09:55,Baesha,Female,1955-10-18,2009-03-30,69,,,Crop/Seed seller
TX001005,AC00183,55.12,2014-12-31,Credit,"Dhule , Maharashtra",D000219,152.140.239.181,Online,34,Farmer,261,1,3791.99,2024-11-04 08:11:19,Mepriya,Female,1981-09-06,2009-06-11,43,,,Crop/Seed seller
TX001908,AC00184,484.24,2010-01-01,Debit,"Wardha , Maharashtra",D000305,73.108.76.238,Branch,67,Retired,77,1,8042.3,2024-11-04 08:06:44,Laangi,Female,1960-05-07,2009-01-22,65,,,Kirana
TX001031,AC00184,353.69,2011-01-01,Debit,"Melghat , Maharashtra",D000474,49.29.37.185,Online,59,Farmer,163,1,9500.79,2024-11-04 08:08:51,Kashree,Female,1990-02-01,2009-05-24,35,,,Crop/Seed seller
TX001271,AC00184,73.19,2012-01-01,Debit,"Hingoli , Maharashtra",D000067,152.140.239.181,Branch,76,Retired,213,1,2264.98,2024-11-04 08:10:26,Diesha,Female,1961-01-02,2009-10-30,64,,,Kirana
TX000601,AC00184,110.49,2012-12-31,Debit,"Wardha , Maharashtra",D000449,187.52.200.18,Online,57,Farmer,48,1,10483.93,2024-11-04 08:12:20,Lanita,Female,1953-05-12,2009-06-04,72,,,Crop/Seed seller
TX001900,AC00185,868.05,2010-01-01,Credit,"Gadchiroli , Maharashtra",D000255,197.52.3.107,Online,49,Labour,119,1,3931.03,2024-11-04 08:09:57,Addeep,Male,2002-11-16,2009-04-12,22,,,Migration Help
TX001657,AC00185,172.68,2011-01-01,Debit,"Buldhana , Maharashtra",D000371,81.67.222.238,ATM,33,Labour,17,1,10724.95,2024-11-04 08:07:49,Moesh,Male,2001-09-25,2009-08-23,23,,,Migration Help
TX001350,AC00185,22.3,2012-01-01,Debit,"Wardha , Maharashtra",D000035,133.63.96.21,ATM,21,Farmer,90,1,1200.35,2024-11-04 08:12:18,Anangi,Female,1965-10-15,2009-10-23,59,,,Crop/Seed seller
TX000849,AC00185,163.46,2012-12-31,Credit,"Hingoli , Maharashtra",D000150,39.129.125.110,Branch,63,Retired,111,1,6953.8,2024-11-04 08:11:32,Meshree,Female,1966-10-06,2009-01-21,58,,,Kirana
TX000968,AC00185,21.41,2013-12-31,Debit,"Nandurbar , Maharashtra",D000092,195.164.171.146,Online,57,Farmer,99,1,658.91,2024-11-04 08:08:40,Bavani,Female,1994-08-08,2009-03-28,30,,,Crop/Seed seller
TX001709,AC00185,206.51,2014-12-31,Debit,"Washim , Maharashtra",D000354,101.90.40.193,ATM,51,Labour,275,1,3921.74,2024-11-04 08:07:22,Saraj,Male,1956-07-24,2009-10-22,68,,,Migration Help
TX002031,AC00186,199.23,2010-01-01,Debit,"Washim , Maharashtra",D000183,24.148.92.177,ATM,29,Labour,54,1,9834.0,2024-11-04 08:07:46,Banita,Female,1950-05-05,2009-01-18,75,,,Migration Help
TX002118,AC00186,257.6,2011-01-01,Credit,"Washim , Maharashtra",D000576,40.244.94.218,Online,59,Labour,293,1,7950.74,2024-11-04 08:09:57,Deesh,Male,1975-03-07,2009-05-17,50,,,Migration Help
TX001817,AC00188,179.38,2010-01-01,Debit,"Wardha , Maharashtra",D000218,199.59.68.207,Online,40,Farmer,173,1,11666.18,2024-11-04 08:10:30,Raangi,Female,1976-03-04,2009-07-13,49,,,Crop/Seed seller
TX000383,AC00188,13.71,2011-01-01,Credit,"Nandurbar , Maharashtra",D000483,189.20.224.220,Online,38,Farmer,148,1,8342.79,2024-11-04 08:11:17,Viika,Female,1983-04-02,2009-02-09,42,,,Crop/Seed seller
TX000823,AC00188,48.78,2012-01-01,Credit,"Dhule , Maharashtra",D000071,112.222.0.29,Branch,18,Labour,136,1,552.06,2024-11-04 08:10:11,Lashree,Female,2005-07-10,2009-11-18,20,,,Migration Help
TX000575,AC00188,220.41,2012-12-31,Credit,"Buldhana , Maharashtra",D000574,133.223.159.151,Online,26,Labour,155,1,5116.98,2024-11-04 08:10:04,Moram,Male,1970-02-15,2009-09-16,55,,,Migration Help
TX001987,AC00188,92.5,2013-12-31,Credit,"Hingoli , Maharashtra",D000520,113.137.153.101,Online,40,Labour,70,1,6295.45,2024-11-04 08:08:25,Vikshi,Female,1949-12-12,2009-11-28,75,,,Migration Help
TX001728,AC00189,555.71,2010-01-01,Credit,"Gadchiroli , Maharashtra",D000343,139.23.212.102,Branch,22,Farmer,73,1,830.37,2024-11-04 08:08:24,Maveer,Male,1977-11-19,2009-08-20,47,,,Crop/Seed seller
TX002182,AC00189,13.3,2011-01-01,Debit,"Wardha , Maharashtra",D000167,144.228.168.6,ATM,23,Labour,63,1,213.0,2024-11-04 08:09:17,Bashree,Female,1963-04-24,2009-03-30,62,,,Migration Help
TX001104,AC00189,350.72,2012-01-01,Credit,"Wardha , Maharashtra",D000679,46.150.175.171,ATM,28,Farmer,48,1,1982.9,2024-11-04 08:07:16,Mopal,Male,1992-12-08,2009-09-19,32,,,Crop/Seed seller
TX001970,AC00189,146.55,2012-12-31,Debit,"Hingoli , Maharashtra",D000163,82.75.200.117,Online,54,Labour,124,5,4087.44,2024-11-04 08:07:38,Moveer,Male,1994-11-24,2009-10-05,30,,,Migration Help
TX000293,AC00189,443.79,2013-12-31,Debit,"Gadchiroli , Maharashtra",D000407,198.39.35.23,ATM,53,Farmer,87,1,3133.85,2024-11-04 08:11:16,Suvani,Female,1990-01-05,2009-01-14,35,,,Crop/Seed seller
TX001006,AC00190,15.74,2010-01-01,Debit,"Parbhani , Maharashtra",D000064,136.250.159.93,Branch,27,Farmer,38,1,690.16,2024-11-04 08:10:02,Suvani,Female,1975-11-19,2009-04-26,49,,,Crop/Seed seller
TX001972,AC00190,106.41,2011-01-01,Debit,"Gadchiroli , Maharashtra",D000473,84.237.126.96,Branch,57,Farmer,87,1,1310.38,2024-11-04 08:07:01,Mevani,Female,1964-08-21,2009-05-24,60,,,Crop/Seed seller
TX002385,AC00190,602.8,2012-01-01,Debit,"Wardha , Maharashtra",D000333,170.225.23.251,Branch,60,Farmer,173,1,7417.69,2024-11-04 08:10:57,Dishree,Female,1961-02-25,2009-10-23,64,,,Crop/Seed seller
TX000758,AC00190,332.59,2012-12-31,Debit,"Gadchiroli , Maharashtra",D000163,166.41.54.117,Online,55,Farmer,143,1,1457.07,2024-11-04 08:09:05,Diangi,Female,1987-11-27,2009-01-26,37,,,Crop/Seed seller
TX002108,AC00190,46.6,2013-12-31,Debit,"Melghat , Maharashtra",D000029,147.227.81.224,Online,55,Labour,68,1,1562.9,2024-11-04 08:06:23,Shjit,Male,1967-06-22,2009-08-09,58,,,Migration Help
TX001464,AC00193,95.5,2010-01-01,Debit,"Melghat , Maharashtra",D000362,177.116.108.246,Online,57,Labour,17,1,4079.09,2024-11-04 08:08:19,Dipriya,Female,1952-01-07,2009-10-30,73,,,Migration Help
TX001723,AC00193,435.98,2011-01-01,Debit,"Melghat , Maharashtra",D000282,216.151.64.40,Branch,30,Labour,105,1,7334.08,2024-11-04 08:11:05,Moika,Female,1969-09-22,2009-08-27,55,,,Migration Help
TX001975,AC00195,584.98,2010-01-01,Credit,"Wardha , Maharashtra",D000175,201.95.180.152,Branch,55,Farmer,121,1,6521.05,2024-11-04 08:07:59,Kakshi,Female,1965-03-19,2009-06-10,60,,,Crop/Seed seller
TX002366,AC00195,393.68,2011-01-01,Debit,"Hingoli , Maharashtra",D000034,145.179.219.57,ATM,55,Labour,141,1,10135.88,2024-11-04 08:07:00,Rakar,Male,1970-08-26,2009-06-12,54,,,Migration Help
TX001634,AC00196,874.72,2010-01-01,Debit,"Buldhana , Maharashtra",D000101,200.164.13.160,Online,28,Farmer,173,1,4630.58,2024-11-04 08:08:17,Dikshi,Female,1970-02-09,2009-02-07,55,,,Crop/Seed seller
TX001941,AC00196,428.62,2011-01-01,Debit,"Hingoli , Maharashtra",D000039,71.93.189.160,Branch,55,Labour,72,1,3473.24,2024-11-04 08:10:24,Mapal,Male,2003-04-23,2009-02-08,22,,,Migration Help
TX001207,AC00196,3.8,2012-01-01,Debit,"Wardha , Maharashtra",D000619,56.116.189.0,Branch,67,Retired,140,1,6285.39,2024-11-04 08:08:31,Lashree,Female,1971-09-19,2009-08-06,53,,,Kirana
